Address,City,Name,Phone Number,Website,Zip Code,source_url
1051 Wonderland Rd S,London,Shoppers Drug Mart - London - Wonderland Rd S,519-472-2222,https://www.southwesthealthline.ca/displayService.aspx?id=14518,N6K 3X4,https://open-pharmacy-research.ca/
19 Stover St N,Norwich,Shoppers Drug Mart - Norwich - Pharmacy Services,519-863-2401,https://www.southwesthealthline.ca/displayService.aspx?id=14519,N0J 1P0,https://open-pharmacy-research.ca/
100 10th St W,Owen Sound,Shoppers Drug Mart - Owen Sound - 10th St W,519-376-2876,https://www.southwesthealthline.ca/displayService.aspx?id=14520,N4K 3P9,https://open-pharmacy-research.ca/
1183 16th St E,Owen Sound,Shoppers Drug Mart - Owen Sound - 16th St E,519-371-5230,https://www.southwesthealthline.ca/displayService.aspx?id=14521,N4K 1Z4,https://open-pharmacy-research.ca/
"1199 Goderich St (Hwy 21), Unit A",Port Elgin,Shoppers Drug Mart - Port Elgin,519-832-3196,https://www.southwesthealthline.ca/displayService.aspx?id=14522,N0H 2C3,https://open-pharmacy-research.ca/
"107 Edward St, Unit 101",St Thomas,Shoppers Drug Mart - St Thomas - Edward St,519-633-4402,https://www.southwesthealthline.ca/displayService.aspx?id=14524,N5P 1Y8,https://open-pharmacy-research.ca/
"Elmwood Square, 204 1st Ave",St Thomas,Shoppers Drug Mart - St Thomas - First Ave (Elmwood Square),519-633-3070,https://www.southwesthealthline.ca/displayService.aspx?id=14523,N5R 4P5,https://open-pharmacy-research.ca/
410 Talbot St W,St Thomas,Shoppers Drug Mart - St Thomas - Talbot St W,519-631-2300,https://www.southwesthealthline.ca/displayService.aspx?id=14525,N5P 1B9,https://open-pharmacy-research.ca/
511 Huron St,Stratford,Shoppers Drug Mart - Stratford - Huron St,519-271-9195,https://www.southwesthealthline.ca/displayService.aspx?id=14526,N5A 5T8,https://open-pharmacy-research.ca/
"211 Ontario St, Unit 1",Stratford,Shoppers Drug Mart - Stratford - Ontario St,519-271-8600,https://www.southwesthealthline.ca/displayService.aspx?id=14527,N5A 3H3,https://open-pharmacy-research.ca/
78 Front St E,Strathroy,Shoppers Drug Mart - Strathroy,519-245-2980,https://www.southwesthealthline.ca/displayService.aspx?id=14528,N7G 1Y7,https://open-pharmacy-research.ca/
"200 Broadway, Unit A1",Tillsonburg,Shoppers Drug Mart - Tillsonburg,519-842-3521,https://www.southwesthealthline.ca/displayService.aspx?id=14529,N4G 5A7,https://open-pharmacy-research.ca/
333 Dundas St,Woodstock,Shoppers Drug Mart - Woodstock - 333 Dundas St,519-537-3491,https://www.southwesthealthline.ca/displayService.aspx?id=14530,N4S 1B5,https://open-pharmacy-research.ca/
959 Dundas St E,Woodstock,Shoppers Drug Mart - Woodstock - 959 Dundas St,519-537-2042,https://www.southwesthealthline.ca/displayService.aspx?id=14531,N4S 1H2,https://open-pharmacy-research.ca/
390 Springbank Dr,London,Springbank Pharmacy,519-473-9040,https://www.southwesthealthline.ca/displayService.aspx?id=14610,N6J 1G9,https://open-pharmacy-research.ca/
"268 Grosvenor St, A1-013",London,St Joseph's Health Care London - St Joseph's Hospital - Prescription Shop,519-646-6100 ext 66194,https://www.southwesthealthline.ca/displayService.aspx?id=14671,N6A 4V2,https://open-pharmacy-research.ca/
475 Talbot St,St Thomas,St Thomas Medical Pharmacy,519-631-3300,https://www.southwesthealthline.ca/displayService.aspx?id=146508,N5P 1C1,https://open-pharmacy-research.ca/
"1024 Hwy 9, Box 351",Mildmay,Stewart's Pharmacy,519-367-5521,https://www.southwesthealthline.ca/displayService.aspx?id=14742,N0G 2J0,https://open-pharmacy-research.ca/
"770 South Wenige Dr, Unit 3",London,Stoney Creek Pharmacy,519-667-0220,https://www.southwesthealthline.ca/displayService.aspx?id=159429,N5X 0H7,https://open-pharmacy-research.ca/
"9254 Plank Rd, Unit 1",Straffordville,Straffordville Pharmacy,226-553-6573,https://www.southwesthealthline.ca/displayService.aspx?id=225255,N0J 1Y0,https://open-pharmacy-research.ca/
"17 Frank St, Strathroy",Strathroy,Strathroy Medical Pharmacy,519-245-6870,https://www.southwesthealthline.ca/displayService.aspx?id=14768,N7G 2R2,https://open-pharmacy-research.ca/
"188 Sunset Dr, Unit 4, St Thomas",St Thomas,Sunset Pharmacy,519-637-6307,https://www.southwesthealthline.ca/displayService.aspx?id=212863,N5R 3B9,https://open-pharmacy-research.ca/
"329 Main St, Sauble Beach",Sauble Beach,Sunshine Drugs - Sauble Guardian Pharmacy - Sauble Beach,519-422-2584,https://www.southwesthealthline.ca/displayService.aspx?id=14453,N0H 2G0,https://open-pharmacy-research.ca/
"21831 Fairview Rd, RR 3, Thorndale",Thorndale,Thorndale Pharmacy,519-461-0431,https://www.southwesthealthline.ca/displayService.aspx?id=14853,N0M 2P0,https://open-pharmacy-research.ca/
"990 Gainsborough Rd, London",London,TMC Pharmacy,519-914-1162,https://www.southwesthealthline.ca/displayService.aspx?id=193693,N6H 5L4,https://open-pharmacy-research.ca/
"925 Dundas St, Unit 2, Woodstock",Woodstock,Trusty Care Pharmacy,519-537-2273,https://www.southwesthealthline.ca/displayService.aspx?id=219699,N4S 8V3,https://open-pharmacy-research.ca/
"52 Grand Ave, London",London,Turner Drug Store,519-672-3340,https://www.southwesthealthline.ca/displayService.aspx?id=14886,N6C 1L5,https://open-pharmacy-research.ca/
"1062 Adelaide St N, London",London,United Supermarket Pharmacy,519-660-8900,https://www.southwesthealthline.ca/displayService.aspx?id=212912,N5Y 2N1,https://open-pharmacy-research.ca/
"1153 Western Rd, London",London,University Pharmacy - Books Plus Pharmacy,519-661-3193,https://www.southwesthealthline.ca/displayService.aspx?id=146193,N6G 1G6,https://open-pharmacy-research.ca/
"Fanshawe College, 1001 Fanshawe College Blvd, J1000, London",London,University Pharmacy - Fanshawe Student Centre Pharmacy,519-451-0025,https://www.southwesthealthline.ca/displayService.aspx?id=12988,N5V 1W2,https://open-pharmacy-research.ca/
"University Community Centre, Lower Level, 1151 Richmond St, 36C, London",London,University Pharmacy - Western On-Campus Pharmacy,519-661-4058,https://www.southwesthealthline.ca/displayService.aspx?id=15022,N6A 3K7,https://open-pharmacy-research.ca/
"35400 Huron Rd Hwy 8 E, RR 2, Goderich",Goderich,Walmart Pharmacy - Goderich,519-524-7839,https://www.southwesthealthline.ca/displayService.aspx?id=14964,N7A 3X8,https://open-pharmacy-research.ca/
"1100 10th St, Hanover",Hanover,Walmart Pharmacy - Hanover,519-364-0645,https://www.southwesthealthline.ca/displayService.aspx?id=14965,N4N 3B8,https://open-pharmacy-research.ca/
"600 Mitchell Rd S, Listowel",Listowel,Walmart Pharmacy - Listowel,519-291-6525,https://www.southwesthealthline.ca/displayService.aspx?id=146193,N4W 3T1,https://open-pharmacy-research.ca/
"330 Clarke Rd, London",London,Walmart Pharmacy - London - Clarke Rd (Argyle Mall),519-451-8470,https://www.southwesthealthline.ca/displayService.aspx?id=14966,N5W 6G4,https://open-pharmacy-research.ca/
"1280 Fanshawe Park Rd W, London",London,Walmart Pharmacy - London - Fanshawe Park Rd W (Hyde Park),519-472-3490,https://www.southwesthealthline.ca/displayService.aspx?id=14967,N6G 5B1,https://open-pharmacy-research.ca/
"Northland Mall, 1275 Highbury Ave N, London",London,Walmart Pharmacy - London - Highbury Ave N (Northland Mall),519-963-0161,https://www.southwesthealthline.ca/displayService.aspx?id=132326,N5Y 1A8,https://open-pharmacy-research.ca/
"White Oaks Mall, 1105 Wellington Rd S, London",London,Walmart Pharmacy - London - Wellington Rd S (White Oaks Mall),519-681-1484,https://www.southwesthealthline.ca/displayService.aspx?id=14968,N6E 1V4,https://open-pharmacy-research.ca/
"1555 18th Ave E, Owen Sound",Owen Sound,Walmart Pharmacy - Owen Sound,519-371-0120,https://www.southwesthealthline.ca/displayService.aspx?id=14970,N4K 6Y3,https://open-pharmacy-research.ca/
"5122 Hwy 21, Port Elgin",Port Elgin,Walmart Pharmacy - Port Elgin,833-812-5536,https://www.southwesthealthline.ca/displayService.aspx?id=51949,N0H 2C0,https://open-pharmacy-research.ca/
"1063 Talbot St, Unit 60, St Thomas",St Thomas,Walmart Pharmacy - St Thomas,519-637-7088,https://www.southwesthealthline.ca/displayService.aspx?id=14971,N5P 1G4,https://open-pharmacy-research.ca/
"920 Ontario St, Stratford",Stratford,Walmart Pharmacy - Stratford,519-272-1295,https://www.southwesthealthline.ca/displayService.aspx?id=158718,N5A 3K1,https://open-pharmacy-research.ca/
"150 Carroll St E, Strathroy",Strathroy,Walmart Pharmacy - Strathroy,519-245-1968,https://www.southwesthealthline.ca/displayService.aspx?id=14969,N7G 4G2,https://open-pharmacy-research.ca/
"170 Broadway St, Tillsonburg",Tillsonburg,Walmart Pharmacy - Tillsonburg,519-842-7925,https://www.southwesthealthline.ca/displayService.aspx?id=14972,N4G 5A8,https://open-pharmacy-research.ca/
"499 Norwich Ave, Woodstock",Woodstock,Walmart Pharmacy - Woodstock,519-539-5644,https://www.southwesthealthline.ca/displayService.aspx?id=14973,N4S 9A2,https://open-pharmacy-research.ca/
"925 Wonderland Rd S, Unit B, London",London,Wellness Pharmacy,519-472-4444,https://www.southwesthealthline.ca/displayService.aspx?id=170816,N6K 3R5,https://open-pharmacy-research.ca/
"426 Huron St, Stratford",Stratford,West End Pharmacy - Stratford,519-273-7200,https://www.southwesthealthline.ca/displayService.aspx?id=15000,N5A 5T7,https://open-pharmacy-research.ca/
"3275 Wonderland Rd S, Unit B, London",London,Westwood Pharmacy,519-652-2191,https://www.southwesthealthline.ca/displayService.aspx?id=224457,N6L 0E3,https://open-pharmacy-research.ca/
"Saffron Health Centre, 11 Baseline Rd E, Unit 1, London",London,Wharncliffe Pharmacy,519-601-5666,https://www.southwesthealthline.ca/displayService.aspx?id=207080,N6C 5Z8,https://open-pharmacy-research.ca/
"South Bruce Grey Health Centre - Durham, 320 College St N, Durham",Durham,Whole Health - Durham Apothecary,519-369-5330,https://www.southwesthealthline.ca/displayService.aspx?id=146118,N0G 1R0,https://open-pharmacy-research.ca/
"699 Wilkins St, Unit 5, London",London,Wilkins Pharmacy,519-601-6565,https://www.southwesthealthline.ca/displayService.aspx?id=199559,N6C 5C8,https://open-pharmacy-research.ca/
555 Wellington Rd S,London,Yurek Pharmacy and Home Healthcare - London,519-963-1142,https://www.southwesthealthline.ca/displayService.aspx?id=15120,N6C 4R3,https://open-pharmacy-research.ca/
519 Talbot St,St Thomas,Yurek Pharmacy and Home Healthcare - St Thomas,519-631-3330,https://www.southwesthealthline.ca/displayService.aspx?id=15121,N5P 1C3,https://open-pharmacy-research.ca/
"Zehrs Plaza, 35400D Huron Rd (Hwy 8), Box 365",Goderich,Zehrs - Loblaw Pharmacy - Goderich,519-524-2227,https://www.southwesthealthline.ca/displayService.aspx?id=15125,N7A 3X8,https://open-pharmacy-research.ca/
1150 16th St E,Owen Sound,Zehrs - Loblaw Pharmacy - Owen Sound,519-371-0758,https://www.southwesthealthline.ca/displayService.aspx?id=15127,N4K 1Z3,https://open-pharmacy-research.ca/
865 Ontario St,Stratford,Zehrs DRUGStore Pharmacy - Stratford,519-273-1404,https://www.southwesthealthline.ca/displayService.aspx?id=15128,N5A 7Y2,https://open-pharmacy-research.ca/
"Zehrs Grocery Store, 969 Dundas St",Woodstock,Zehrs DRUGStore Pharmacy - Woodstock,519-421-3363,https://www.southwesthealthline.ca/displayService.aspx?id=15130,N4S 1H2,https://open-pharmacy-research.ca/
42 Main St W,Zurich,Zurich Pharmacy,519-236-7577,https://www.southwesthealthline.ca/displayService.aspx?id=15144,N0M 2T0,https://open-pharmacy-research.ca/
233 Alden Rd,Markham,Bayshore Express Pharmacy,1-844-561-1254,https://www.southwesthealthline.ca/displayService.aspx?id=150827,L4R 3W6,https://open-pharmacy-research.ca/
"Delhi Community Health Centre, 105 Main St, Main Fl",Delhi,Pharmasave - Delhi - 105 Main St (Community Health Centre),519-582-0006,https://www.southwesthealthline.ca/displayService.aspx?id=12852,N4B 2L8,https://open-pharmacy-research.ca/
417 Spadina Road,Toronto,Apotheca Compounding Pharmacy,416-322-0123,https://apothecapharmacy.ca,M5P 2W3,https://www.walmart.com/store/3796-ontario-ca/pharmacy
14 Isabella Street,Toronto,Pace Pharmacy,416-515-7223,https://pacepharmacy.com,M4Y 1N1,https://www.mississaugahaltonhealthline.ca/listServices.aspx?id=11363
40 Laird Drive,Toronto,Pace Pharmacy,416-423-6223,https://pacepharmacy.com,M4G 3T2,https://www.mississaugahaltonhealthline.ca/listServices.aspx?id=11363
"102 - 15955 Airport Road, Caledon, ON",Caledon,Pharmasave Gunter Apothecary,(905) 584-1010,https://pharmasave.com/caledon-east,nan,https://historicplacesdays.ca/places/niagara-apothecary/
"Royal Victoria Regional Health Centre, 201 Georgian Drive",Barrie,PureHealth Pharmacy,705.797.3070,https://purehealthpharmacy.com/locations/rvh-hospital-barrie-pharmacy/,L4M 6M2,https://www.themedicalpharmacy.com/
"Lakeridge Health Oshawa Hospital, 1 Hospital Ct.",Oshawa,PureHealth Pharmacy,905.721.4878,https://purehealthpharmacy.com/locations/purehealth-at-lakeridge-oshawa-hospital/,nan,https://www.themedicalpharmacy.com/
"Mackenzie Health Richmond Hill Hospital, 10 Trench St",Richmond Hill,PureHealth Pharmacy,905.883.7500,https://purehealthpharmacy.com/locations/mackenzie-health-richmond-hill-hospital/,nan,https://www.themedicalpharmacy.com/
"Cortellucci Vaughan Hospital, 3200 Major MacKenzie Dr W",Vaughan,PureHealth Pharmacy,365.922.3200,https://purehealthpharmacy.com/locations/cortellucci-vaughan-hospital-pharmacy/,nan,https://www.themedicalpharmacy.com/
123 Main St,Toronto,Shoppers Drug Mart #1234,416-555-1234,http://www.shoppersdrugmart.ca/store/1234,M1B 2C3,https://files.ontario.ca/moh-paxlovid-pharmacy-master-list-en-utf8-2022-08-25.csv
456 Elm St,Ottawa,Rexall Pharmacy #5678,613-555-4321,http://www.rexall.ca/store/5678,K1A 0B1,https://files.ontario.ca/moh-paxlovid-pharmacy-master-list-en-utf8-2022-08-25.csv
"789 Maple Ave, Unit 10",Mississauga,PharmaSave Medical Centre,905-555-9876,http://www.pharmasave.com/medical-centre,L5B 3C7,https://files.ontario.ca/moh-paxlovid-pharmacy-master-list-en-utf8-2022-08-25.csv
101 University Ave W,Guelph,Independent Pharmacy Guelph,519-555-1111,http://www.independentpharmacyguelph.ca,N1G 2W1,https://files.ontario.ca/moh-paxlovid-pharmacy-master-list-en-utf8-2022-08-25.csv
200 Bay St,Toronto,Whole Health Pharmacy Toronto Downtown,416-555-2222,http://www.wholehealthpharmacy.ca/toronto-downtown,M5J 2C3,https://files.ontario.ca/moh-paxlovid-pharmacy-master-list-en-utf8-2022-08-25.csv
"200 Catharine Street, Port Colborne, ON",Port Colborne,Boggio Pharmacy,905-834-3514,https://www.boggios.com/pharmacy/port-colborne/,L3K 4K8,https://www.torontocentralhealthline.ca/displayservice.aspx?id=120838
"307 Ridge Road, Ridgeway, ON",Ridgeway,Boggio & Edwards Pharmacy,905-894-2200,https://www.boggios.com/pharmacy/ridegway/,L0S 1N0,https://www.torontocentralhealthline.ca/displayservice.aspx?id=120838
"6680 Drummond Rd., Niagara Falls, ON",Niagara Falls,Boggio & Mackinnon Pharmacy,905-354-1812,https://www.boggios.com/pharmacy/niagara-falls/,L2G 4P1,https://www.torontocentralhealthline.ca/displayservice.aspx?id=120838
"155 Hwy 20 W, Fonthill, ON",Fonthill,Boggio Fonthill Pharmacy,905-892-4994,https://www.boggios.com/pharmacy/fonthill/,L0S 1E5,https://www.torontocentralhealthline.ca/displayservice.aspx?id=120838
"80 Main St. West, Grimsby, ON, L3M 1R6",Grimsby,Boggio Grimsby Pharmacy,289-447-0134,https://www.boggios.com,L3M 1R6,https://www.torontocentralhealthline.ca/displayservice.aspx?id=120838
"816 East Main St, Welland, ON, L3B3Y7",Welland,East Main Pharmacy,905-735-1500,https://www.boggios.com,L3B3Y7,https://www.torontocentralhealthline.ca/displayservice.aspx?id=120838
"660 Garrison Rd, Fort Erie, ON, L2A6E2",Fort Erie,Garrison Square Remedy'sRX,905-994-0990,https://www.boggios.com,L2A6E2,https://www.torontocentralhealthline.ca/displayservice.aspx?id=120838
"239 St Catharines St, Smithville, ON, L0R 2A0",Smithville,West Lincoln Pharmasave,905-957-5700,https://www.boggios.com,L0R 2A0,https://www.torontocentralhealthline.ca/displayservice.aspx?id=120838
"1882 Niagara Stone Rd, Virgil, ON, L0S 1T0",Virgil,Simpson's Pharmasave,905-468-2121,https://www.boggios.com,L0S 1T0,https://www.torontocentralhealthline.ca/displayservice.aspx?id=120838
"233 King St, Niagara-on-the-Lake, ON, L0S 1J0",Niagara-on-the-Lake,Simpsons Apothecary Pharmasave,905-468-8400,https://www.boggios.com,L0S 1J0,https://www.torontocentralhealthline.ca/displayservice.aspx?id=120838
545 Ave Steeles,Brampton,Rexall,nan,https://www.rexall.ca,L6Y,https://www.rexall.ca/storelocator/results/?longitude=-79.74371699999999&latitude=43.65505599999999&location=Rexall%09545%2CAve+Steeles%2CBrampton%2CL6Y
"446 Brant Street, Burlington, Ontario, CA L7R 2G4",Burlington,Anise Natural Apothecary,9056328041,https://www.commongoodandco.com/a/locations/locations/anise-natural-apothecary,L7R 2G4,https://www.cheminst.ca/magazine/article/chemists-need-professional-designation-for-the-public-good/
2126 Burnhamthorpe Rd W,nan,Shoppers Drug Mart,(905) 820-7660,https://www.shoppersdrugmart.ca/en/store-locator/store/771/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,nan,https://www.jobbank.gc.ca/marketreport/requirements/20086/ON;jsessionid=94DCBA97930CBB165D4E9E29E88913BC.jobsearch74
1240 Eglinton Ave W B7,nan,Rexall Drugstore,(905) 858-0848,https://www.rexall.ca/storelocator/store/1321?utm_source=gbp&utm_medium=organic&utm_campaign=1321,nan,https://www.jobbank.gc.ca/marketreport/requirements/20086/ON;jsessionid=94DCBA97930CBB165D4E9E29E88913BC.jobsearch74
5025 Creditview Rd,nan,The Queen Pharmacy,(905) 826-5555,http://thequeenpharmacy.ca/,nan,https://www.jobbank.gc.ca/marketreport/requirements/20086/ON;jsessionid=94DCBA97930CBB165D4E9E29E88913BC.jobsearch74
1675 The Chase,Mississauga,Chase Pharmacy,(905) 828-8877,nan,nan,https://www.jobbank.gc.ca/marketreport/requirements/20086/ON;jsessionid=94DCBA97930CBB165D4E9E29E88913BC.jobsearch74
2000 Credit Valley Rd,nan,Shoppers Drug Mart,(905) 820-3408,https://www.shoppersdrugmart.ca/en/store-locator/store/1555/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,nan,https://www.jobbank.gc.ca/marketreport/requirements/20086/ON;jsessionid=94DCBA97930CBB165D4E9E29E88913BC.jobsearch74
5425 Creditview Rd #1,nan,Shoppers Drug Mart,(905) 858-8711,https://www.shoppersdrugmart.ca/en/store-locator/store/791/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,nan,https://www.jobbank.gc.ca/marketreport/requirements/20086/ON;jsessionid=94DCBA97930CBB165D4E9E29E88913BC.jobsearch74
4040 Creditview Rd,nan,Creditview Pharmacy,(905) 275-6006,nan,nan,https://www.jobbank.gc.ca/marketreport/requirements/20086/ON;jsessionid=94DCBA97930CBB165D4E9E29E88913BC.jobsearch74
801 rue Dundas Est,Mississauga,A Plus Pharmacy,905-566-8633,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147674,L4Y 4G9,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"Pilgrims Way Plaza, 1395 promenade Abbeywood, unité 3",Oakville,Abbeywood Pharmacy,905-847-2221,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=170566,L6M 3B2,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"2624 promenade Dunwin, unité 2",Mississauga,Affirming Care Pharmacy,905-607-6789,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=219186,L5L 3T5,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"25 rue Agnes, unité 3",Mississauga,Agnes Medical Pharmacy,905-272-0303,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=154389,L5B 3X7,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
2233 rue Hurontario,Mississauga,All Care Pharmacy,905-290-7451,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147681,L5A 2E9,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"4665 voie expresse Central Est, unité 14",Mississauga,Allwell Pharmacy - Mississauga,905-890-7775,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147744,L4Z 2V5,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
308 rue Guelph,Georgetown,AlphaCare Pharmacy,905-702-1500,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=154816,L7G 4B1,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"Erin Centre Plaza, 3955 boulevard Erin Centre",Mississauga,Angel Pharmacy,905-820-1011,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147677,L5M 0H1,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
1221 rue Bloor Est,Mississauga,Apple Hills Medical Pharmacy,905-625-3268,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147682,L4Y 2N8,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"Canada Post Plaza, 966 rue Dundas Est, unité 8A",Mississauga,Applewood Medical Pharmacy,905-487-3779,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=186672,L4Y 4H5,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"6905 Millcreek Dr, Unit 3",Mississauga,Aquitaine Pharmacy,289-422-7777,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=223648,L5N 6A3,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"1598 voie Leger, unité 5",Milton,Bonafide Compounding Pharmacy,905-636-7880,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=193565,L9E 0B9,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"228 chemin Lakeshore Ouest, unité 4A",Mississauga,Brightwater Pharmacy,905-271-9000,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=198950,L5H 1G6,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"Winston Park Health Care, 2315 cercle Bristol, bureau 105",Oakville,Bristol Medical Pharmacy,905-829-4495,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=154919,L6H 6P8,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"Bristol Place, 512 chemin Bristol Ouest, unité 10B",Mississauga,Bristol Pharmacy,905-502-6400,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147684,L5R 3Z1,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"Dowling Plaza, 2275 chemin Britannia Ouest, unité 9",Mississauga,Britannia Health Pharmacy,905-286-0001,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=187035,L5M 2G6,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"5925 promenade Grossbeak, unité 9",Mississauga,Britannia Medical Pharmacy,905-785-1500,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147685,L5N 6S5,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"5980 boulevard Churchill Meadows, unité 11",Mississauga,Britannia Pharmacy,905-286-4830,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147679,L5M 7M5,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"5985 promenade Rodeo, unité 5",Mississauga,Britlin Pharmacy,905-501-1960,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=198956,L5R 3X8,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
78 rue Jones,Oakville,Bronte Centre Pharmacy,905-847-0002,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=154920,L6L 6C5,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"Bronte Professional Place, 330 rue Bronte Sud, unité 121",Milton,Bronte Medical Pharmacy,905-875-2151,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=176137,L9T 7X1,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"350 chemin Burnhamthorpe Est, unité 4",Mississauga,Burnhamthorpe Medical Pharmacy,905-270-9990,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147686,L5A 3S5,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"35 croissant Crawford, CP 405",Campbellville,Campbellville Pharmacy,905-854-0313,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=154876,L0P 1B0,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
3075 rue Hurontario,Mississauga,Capital Pharmacy,905-232-1099,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=197289,L5A 2G9,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"Silver Creek Plaza, 680 boulevard Silver Creek, unités 7 et 8",Mississauga,Cawthra Drug Store,905-277-1236,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147735,L5A 3Z1,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"City Centre Medical Arts Building, 3420 rue Hurontario, unité 105",Mississauga,Central All Care Pharmacy,905-306-0606,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147693,L5B 4A9,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"1300 voie expresse Central Ouest, unité 106",Mississauga,Central Parkway Pharmacy,905-272-2400,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147689,L5C 4G8,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"1235 Queensway Est, unité 12, Mississauga, ON L4Y 0G4",Mississauga,Centrepharm Pharmacy,905-848-2228,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=222047,L4Y 0G4,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"5025 avenue Heatherleigh, unité 6, Mississauga, ON L5V 2Y7",Mississauga,Century City Pharmacy,905-507-8870,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147691,L5V 2Y7,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"223 promenade Ceremonial, unité 2, Mississauga, ON L5R 2N3",Mississauga,Ceremonial Pharmacy,905-712-1743,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=154390,L5R 2N3,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"3050 promenade Artesian, unité 5, Mississauga, ON L5M 7P5",Mississauga,Churchill Meadows Pharmacy,905-828-7707,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147692,L5M 7P5,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"4175 voie expresse Confederation, unités 1-2, Mississauga, ON L5B 0C6",Mississauga,City Centre Pharmacy - Mississauga - voie expresse Confederation (City Centre),905-232-3320 ou 905-232-3324,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147695,L5B 0C6,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"220 chemin Burnhamthorpe Ouest, unité 105, Mississauga, ON L5B 4N4",Mississauga,City Gate Drug Store,905-566-4740,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=147696,L5B 4N4,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
"250 Wyecroft Rd, Unit 6, Oakville, ON L6K 3T7",Oakville,Clarity Compounding Lab,905-337-2002,https://www.lignesantemississaugahalton.ca/displayService.aspx?id=224910,L6K 3T7,https://www.quora.com/How-do-I-get-a-pharmacy-license-in-Ontario
